fips,class,n,normalized_n,freq,primary_org_cat,TotalPopulation
17133,Unions,6,1.7275135321893355e-4,0.09375,Social & Fraternal,34732
17133,Youth,14,4.030864908441783e-4,0.21875,Social & Fraternal,34732
17135,Community,1,3.510989396812022e-5,0.020833333333333332,Religious,28482
17135,Economic,3,1.0532968190436065e-4,0.0625,Religious,28482
17135,Education,2,7.021978793624044e-5,0.041666666666666664,Religious,28482
17135,Healthcare,1,3.510989396812022e-5,0.020833333333333332,Religious,28482
17135,Hobby & Sports,2,7.021978793624044e-5,0.041666666666666664,Religious,28482
17135,Housing,2,7.021978793624044e-5,0.041666666666666664,Religious,28482
17135,Religious,17,5.968681974580437e-4,0.3541666666666667,Religious,28482
17135,Social & Fraternal,11,3.862088336493224e-4,0.22916666666666666,Religious,28482
17135,Unions,7,2.457692577768415e-4,0.14583333333333334,Religious,28482
17135,Youth,2,7.021978793624044e-5,0.041666666666666664,Religious,28482
17137,Arts & Cultural,1,3.013046491307361e-5,0.0125,Social & Fraternal,33189
17137,Community,6,1.8078278947844165e-4,0.075,Social & Fraternal,33189
17137,Economic,6,1.8078278947844165e-4,0.075,Social & Fraternal,33189
17137,Education,8,2.4104371930458888e-4,0.1,Social & Fraternal,33189
17137,Foundations,3,9.039139473922083e-5,0.0375,Social & Fraternal,33189
17137,Healthcare,3,9.039139473922083e-5,0.0375,Social & Fraternal,33189
17137,Hobby & Sports,9,2.711741842176625e-4,0.1125,Social & Fraternal,33189
17137,Professional,4,1.2052185965229444e-4,0.05,Social & Fraternal,33189
17137,Religious,13,3.916960438699569e-4,0.1625,Social & Fraternal,33189
17137,Social & Fraternal,14,4.218265087830305e-4,0.175,Social & Fraternal,33189
17137,Unions,7,2.1091325439151525e-4,0.0875,Social & Fraternal,33189
17137,Youth,6,1.8078278947844165e-4,0.075,Social & Fraternal,33189
17139,Community,1,6.833401667350006e-5,0.05263157894736842,Social & Fraternal,14634
17139,Education,1,6.833401667350006e-5,0.05263157894736842,Social & Fraternal,14634
17139,Healthcare,1,6.833401667350006e-5,0.05263157894736842,Social & Fraternal,14634
17139,Housing,4,2.7333606669400026e-4,0.21052631578947367,Social & Fraternal,14634
17139,Professional,1,6.833401667350006e-5,0.05263157894736842,Social & Fraternal,14634
17139,Religious,5,3.416700833675003e-4,0.2631578947368421,Social & Fraternal,14634
17139,Social & Fraternal,6,4.100041000410004e-4,0.3157894736842105,Social & Fraternal,14634
17141,Arts & Cultural,2,3.861973082047618e-5,0.0273972602739726,Religious,51787
17141,Community,2,3.861973082047618e-5,0.0273972602739726,Religious,51787
17141,Economic,1,1.930986541023809e-5,0.0136986301369863,Religious,51787
17141,Education,2,3.861973082047618e-5,0.0273972602739726,Religious,51787
17141,Healthcare,2,3.861973082047618e-5,0.0273972602739726,Religious,51787
17141,Hobby & Sports,5,9.654932705119045e-5,0.0684931506849315,Religious,51787
17141,Housing,5,9.654932705119045e-5,0.0684931506849315,Religious,51787
17141,Political,1,1.930986541023809e-5,0.0136986301369863,Religious,51787
17141,Professional,1,1.930986541023809e-5,0.0136986301369863,Religious,51787
17141,Religious,27,5.213663660764285e-4,0.3698630136986301,Religious,51787
17141,Research & Think Tank,1,1.930986541023809e-5,0.0136986301369863,Religious,51787
17141,Social & Fraternal,15,2.8964798115357134e-4,0.2054794520547945,Religious,51787
17141,Unions,2,3.861973082047618e-5,0.0273972602739726,Religious,51787
17141,Youth,7,1.3516905787166664e-4,0.0958904109589041,Religious,51787
17143,Arts & Cultural,16,8.770054648403027e-5,0.034334763948497854,Social & Fraternal,182439
17143,Community,15,8.221926232877839e-5,0.032188841201716736,Social & Fraternal,182439
17143,Economic,20,1.0962568310503785e-4,0.04291845493562232,Social & Fraternal,182439
17143,Education,27,1.479946721918011e-4,0.05793991416309013,Social & Fraternal,182439
17143,Foundations,7,3.8368989086763246e-5,0.015021459227467811,Social & Fraternal,182439
17143,Healthcare,10,5.4812841552518924e-5,0.02145922746781116,Social & Fraternal,182439
17143,Hobby & Sports,48,2.6310163945209085e-4,0.10300429184549356,Social & Fraternal,182439
17143,Housing,15,8.221926232877839e-5,0.032188841201716736,Social & Fraternal,182439
17143,Political,7,3.8368989086763246e-5,0.015021459227467811,Social & Fraternal,182439
17143,Professional,60,3.2887704931511356e-4,0.12875536480686695,Social & Fraternal,182439
17143,Religious,93,5.09759426438426e-4,0.19957081545064378,Social & Fraternal,182439
17143,Research & Think Tank,1,5.481284155251892e-6,0.002145922746781116,Social & Fraternal,182439
17143,Social & Fraternal,96,5.262032789041817e-4,0.20600858369098712,Social & Fraternal,182439
17143,Unions,24,1.3155081972604542e-4,0.05150214592274678,Social & Fraternal,182439
17143,Youth,27,1.479946721918011e-4,0.05793991416309013,Social & Fraternal,182439
17145,Arts & Cultural,1,4.726344645051517e-5,0.020833333333333332,Social & Fraternal,21158
17145,Community,2,9.452689290103034e-5,0.041666666666666664,Social & Fraternal,21158
17145,Economic,2,9.452689290103034e-5,0.041666666666666664,Social & Fraternal,21158
17145,Education,2,9.452689290103034e-5,0.041666666666666664,Social & Fraternal,21158
17145,Healthcare,3,1.4179033935154552e-4,0.0625,Social & Fraternal,21158
17145,Hobby & Sports,3,1.4179033935154552e-4,0.0625,Social & Fraternal,21158
17145,Professional,1,4.726344645051517e-5,0.020833333333333332,Social & Fraternal,21158
17145,Religious,9,4.253710180546365e-4,0.1875,Social & Fraternal,21158
17145,Social & Fraternal,13,6.144248038566973e-4,0.2708333333333333,Social & Fraternal,21158
17145,Unions,7,3.308441251536062e-4,0.14583333333333334,Social & Fraternal,21158
17145,Youth,5,2.3631723225257586e-4,0.10416666666666667,Social & Fraternal,21158
17147,Arts & Cultural,2,1.2001920307249159e-4,0.07407407407407407,Social & Fraternal,16664
17147,Economic,1,6.0009601536245796e-5,0.037037037037037035,Social & Fraternal,16664
17147,Education,2,1.2001920307249159e-4,0.07407407407407407,Social & Fraternal,16664
17147,Foundations,1,6.0009601536245796e-5,0.037037037037037035,Social & Fraternal,16664
17147,Housing,1,6.0009601536245796e-5,0.037037037037037035,Social & Fraternal,16664
17147,Professional,1,6.0009601536245796e-5,0.037037037037037035,Social & Fraternal,16664
17147,Religious,3,1.800288046087374e-4,0.1111111111111111,Social & Fraternal,16664
17147,Research & Think Tank,3,1.800288046087374e-4,0.1111111111111111,Social & Fraternal,16664
17147,Social & Fraternal,8,4.8007681228996637e-4,0.2962962962962963,Social & Fraternal,16664
17147,Unions,3,1.800288046087374e-4,0.1111111111111111,Social & Fraternal,16664
17147,Youth,2,1.2001920307249159e-4,0.07407407407407407,Social & Fraternal,16664
17149,Arts & Cultural,1,6.701065469409636e-5,0.043478260869565216,Religious,14923
17149,Economic,1,6.701065469409636e-5,0.043478260869565216,Religious,14923
17149,Education,1,6.701065469409636e-5,0.043478260869565216,Religious,14923
17149,Hobby & Sports,3,2.0103196408228908e-4,0.13043478260869565,Religious,14923
17149,Housing,1,6.701065469409636e-5,0.043478260869565216,Religious,14923
17149,Professional,1,6.701065469409636e-5,0.043478260869565216,Religious,14923
17149,Religious,5,3.350532734704818e-4,0.21739130434782608,Religious,14923
17149,Social & Fraternal,4,2.6804261877638546e-4,0.17391304347826086,Religious,14923
17149,Unions,2,1.3402130938819273e-4,0.08695652173913043,Religious,14923
17149,Youth,4,2.6804261877638546e-4,0.17391304347826086,Religious,14923
17151,Religious,1,2.617801047120419e-4,0.3333333333333333,Religious,3820
17151,Social & Fraternal,1,2.617801047120419e-4,0.3333333333333333,Religious,3820
17151,Youth,1,2.617801047120419e-4,0.3333333333333333,Religious,3820
17153,Economic,1,1.8942981625307822e-4,0.125,Unions,5279
17153,Education,1,1.8942981625307822e-4,0.125,Unions,5279
17153,Foundations,1,1.8942981625307822e-4,0.125,Unions,5279
17153,Social & Fraternal,1,1.8942981625307822e-4,0.125,Unions,5279
17153,Unions,2,3.7885963250615644e-4,0.25,Unions,5279
17153,Youth,2,3.7885963250615644e-4,0.25,Unions,5279
17155,Arts & Cultural,1,1.77367860943597e-4,0.125,Social & Fraternal,5638
17155,Foundations,1,1.77367860943597e-4,0.125,Social & Fraternal,5638
17155,Religious,1,1.77367860943597e-4,0.125,Social & Fraternal,5638
17155,Social & Fraternal,4,7.09471443774388e-4,0.5,Social & Fraternal,5638
17155,Unions,1,1.77367860943597e-4,0.125,Social & Fraternal,5638
17157,Arts & Cultural,3,9.793679811961348e-5,0.06818181818181818,Social & Fraternal,30632
17157,Healthcare,1,3.2645599373204494e-5,0.022727272727272728,Social & Fraternal,30632
17157,Hobby & Sports,6,1.9587359623922696e-4,0.13636363636363635,Social & Fraternal,30632
17157,Religious,13,4.243927918516584e-4,0.29545454545454547,Social & Fraternal,30632
17157,Social & Fraternal,17,5.549751893444764e-4,0.38636363636363635,Social & Fraternal,30632
17157,Unions,1,3.2645599373204494e-5,0.022727272727272728,Social & Fraternal,30632
17157,Youth,3,9.793679811961348e-5,0.06818181818181818,Social & Fraternal,30632
17159,Community,1,6.298815822625347e-5,0.03125,Social & Fraternal,15876
17159,Economic,2,1.2597631645250694e-4,0.0625,Social & Fraternal,15876
17159,Healthcare,3,1.889644746787604e-4,0.09375,Social & Fraternal,15876
17159,Hobby & Sports,4,2.519526329050139e-4,0.125,Social & Fraternal,15876
17159,Religious,9,5.668934240362812e-4,0.28125,Social & Fraternal,15876
17159,Social & Fraternal,11,6.92869740488788e-4,0.34375,Social & Fraternal,15876
17159,Youth,2,1.2597631645250694e-4,0.0625,Social & Fraternal,15876
17161,Arts & Cultural,11,7.60225026607876e-5,0.009598603839441536,Social & Fraternal,144694
17161,Community,10,6.911136605526144e-5,0.008726003490401396,Social & Fraternal,144694
17161,Economic,18,1.244004588994706e-4,0.015706806282722512,Social & Fraternal,144694
17161,Education,20,1.382227321105229e-4,0.017452006980802792,Social & Fraternal,144694
17161,Foundations,4,2.764454642210458e-5,0.0034904013961605585,Social & Fraternal,144694
17161,Healthcare,8,5.528909284420916e-5,0.006980802792321117,Social & Fraternal,144694
17161,Hobby & Sports,21,1.4513386871604903e-4,0.01832460732984293,Social & Fraternal,144694
17161,Housing,7,4.837795623868301e-5,0.006108202443280977,Social & Fraternal,144694
17161,Political,2,1.382227321105229e-5,0.0017452006980802793,Social & Fraternal,144694
17161,Professional,45,3.110011472486765e-4,0.03926701570680628,Social & Fraternal,144694
17161,Religious,53,3.662902400928857e-4,0.0462478184991274,Social & Fraternal,144694
17161,Research & Think Tank,3,2.0733409816578435e-5,0.002617801047120419,Social & Fraternal,144694
17161,Social & Fraternal,883,0.006102533622679586,0.7705061082024433,Social & Fraternal,144694
17161,Unions,23,1.5895614192710134e-4,0.02006980802792321,Social & Fraternal,144694
17161,Youth,10,6.911136605526144e-5,0.008726003490401396,Social & Fraternal,144694
17163,Arts & Cultural,13,5.0271271515137454e-5,0.03350515463917526,Social & Fraternal,258597
17163,Community,17,6.573935505825667e-5,0.04381443298969072,Social & Fraternal,258597
17163,Economic,16,6.187233417247686e-5,0.041237113402061855,Social & Fraternal,258597
17163,Education,23,8.89414803729355e-5,0.059278350515463915,Social & Fraternal,258597
17163,Foundations,1,3.867020885779804e-6,0.002577319587628866,Social & Fraternal,258597
17163,Healthcare,12,4.640425062935765e-5,0.030927835051546393,Social & Fraternal,258597
17163,Hobby & Sports,20,7.734041771559608e-5,0.05154639175257732,Social & Fraternal,258597
17163,Housing,7,2.7069146200458628e-5,0.01804123711340206,Social & Fraternal,258597
17163,Political,3,1.1601062657339413e-5,0.007731958762886598,Social & Fraternal,258597
17163,Professional,15,5.800531328669706e-5,0.03865979381443299,Social & Fraternal,258597
17163,Religious,82,3.170957126339439e-4,0.211340206185567,Social & Fraternal,258597
17163,Research & Think Tank,3,1.1601062657339413e-5,0.007731958762886598,Social & Fraternal,258597
17163,Social & Fraternal,126,4.872446316082553e-4,0.3247422680412371,Social & Fraternal,258597
17163,Unions,34,1.3147871011651334e-4,0.08762886597938144,Social & Fraternal,258597
17163,Youth,16,6.187233417247686e-5,0.041237113402061855,Social & Fraternal,258597
17165,Arts & Cultural,1,4.189534542712305e-5,0.03225806451612903,Social & Fraternal,23869
17165,Economic,1,4.189534542712305e-5,0.03225806451612903,Social & Fraternal,23869
17165,Education,1,4.189534542712305e-5,0.03225806451612903,Social & Fraternal,23869
17165,Healthcare,2,8.37906908542461e-5,0.06451612903225806,Social & Fraternal,23869
17165,Hobby & Sports,2,8.37906908542461e-5,0.06451612903225806,Social & Fraternal,23869
17165,Political,1,4.189534542712305e-5,0.03225806451612903,Social & Fraternal,23869
17165,Religious,6,2.513720725627383e-4,0.1935483870967742,Social & Fraternal,23869
17165,Research & Think Tank,1,4.189534542712305e-5,0.03225806451612903,Social & Fraternal,23869
17165,Social & Fraternal,9,3.7705810884410744e-4,0.2903225806451613,Social & Fraternal,23869
17165,Unions,4,1.675813817084922e-4,0.12903225806451613,Social & Fraternal,23869
17165,Youth,3,1.2568603628136915e-4,0.0967741935483871,Social & Fraternal,23869
17167,Arts & Cultural,18,9.148247348278858e-5,0.021052631578947368,Social & Fraternal,196759
17167,Community,19,9.656483312072129e-5,0.022222222222222223,Social & Fraternal,196759
17167,Economic,28,1.4230606986211558e-4,0.03274853801169591,Social & Fraternal,196759
17167,Education,27,1.372237102241829e-4,0.031578947368421054,Social & Fraternal,196759
17167,Foundations,6,3.0494157827596197e-5,0.007017543859649123,Social & Fraternal,196759
17167,Healthcare,18,9.148247348278858e-5,0.021052631578947368,Social & Fraternal,196759
17167,Hobby & Sports,35,1.7788258732764447e-4,0.04093567251461988,Social & Fraternal,196759
17167,Housing,16,8.131775420692319e-5,0.01871345029239766,Social & Fraternal,196759
17167,Political,16,8.131775420692319e-5,0.01871345029239766,Social & Fraternal,196759
17167,Professional,124,6.302125951036547e-4,0.14502923976608187,Social & Fraternal,196759
17167,Religious,100,5.082359637932699e-4,0.11695906432748537,Social & Fraternal,196759
17167,Research & Think Tank,12,6.098831565519239e-5,0.014035087719298246,Social & Fraternal,196759
17167,Social & Fraternal,365,0.0018550612678454354,0.4269005847953216,Social & Fraternal,196759
17167,Unions,40,2.03294385517308e-4,0.04678362573099415,Social & Fraternal,196759
17167,Youth,31,1.5755314877591368e-4,0.03625730994152047,Social & Fraternal,196759
17169,Arts & Cultural,2,2.8764562059542645e-4,0.03571428571428571,Professional,6953
17169,Foundations,1,1.4382281029771322e-4,0.017857142857142856,Professional,6953
17169,Healthcare,1,1.4382281029771322e-4,0.017857142857142856,Professional,6953
17169,Hobby & Sports,1,1.4382281029771322e-4,0.017857142857142856,Professional,6953
17169,Professional,37,0.005321443981015389,0.6607142857142857,Professional,6953
17169,Religious,3,4.3146843089313965e-4,0.05357142857142857,Professional,6953
17169,Social & Fraternal,3,4.3146843089313965e-4,0.05357142857142857,Professional,6953
17169,Unions,3,4.3146843089313965e-4,0.05357142857142857,Professional,6953
17169,Youth,5,7.191140514885661e-4,0.08928571428571429,Professional,6953
17171,Economic,3,6.093845216331506e-4,0.3333333333333333,Economic,4923
17171,Education,1,2.0312817387771684e-4,0.1111111111111111,Economic,4923
17171,Religious,2,4.062563477554337e-4,0.2222222222222222,Economic,4923
17171,Unions,1,2.0312817387771684e-4,0.1111111111111111,Economic,4923
17171,Youth,2,4.062563477554337e-4,0.2222222222222222,Economic,4923
17173,Arts & Cultural,1,4.725897920604915e-5,0.03125,Religious,21160
17173,Community,1,4.725897920604915e-5,0.03125,Religious,21160
17173,Economic,3,1.4177693761814744e-4,0.09375,Religious,21160
17173,Healthcare,1,4.725897920604915e-5,0.03125,Religious,21160
17173,Hobby & Sports,1,4.725897920604915e-5,0.03125,Religious,21160
17173,Religious,9,4.2533081285444236e-4,0.28125,Religious,21160
17173,Social & Fraternal,8,3.780718336483932e-4,0.25,Religious,21160
17173,Unions,4,1.890359168241966e-4,0.125,Religious,21160
17173,Youth,4,1.890359168241966e-4,0.125,Religious,21160
17175,Arts & Cultural,1,1.839587932303164e-4,0.07692307692307693,Social & Fraternal,5436
17175,Economic,3,5.518763796909492e-4,0.23076923076923078,Social & Fraternal,5436
17175,Education,2,3.679175864606328e-4,0.15384615384615385,Social & Fraternal,5436
17175,Hobby & Sports,1,1.839587932303164e-4,0.07692307692307693,Social & Fraternal,5436
17175,Religious,2,3.679175864606328e-4,0.15384615384615385,Social & Fraternal,5436
17175,Social & Fraternal,4,7.358351729212656e-4,0.3076923076923077,Social & Fraternal,5436
17177,Arts & Cultural,1,2.2312961599393088e-5,0.011764705882352941,Religious,44817
17177,Community,5,1.1156480799696544e-4,0.058823529411764705,Religious,44817
17177,Economic,4,8.925184639757235e-5,0.047058823529411764,Religious,44817
17177,Education,1,2.2312961599393088e-5,0.011764705882352941,Religious,44817
17177,Foundations,1,2.2312961599393088e-5,0.011764705882352941,Religious,44817
17177,Healthcare,3,6.693888479817926e-5,0.03529411764705882,Religious,44817
17177,Hobby & Sports,5,1.1156480799696544e-4,0.058823529411764705,Religious,44817
17177,Political,1,2.2312961599393088e-5,0.011764705882352941,Religious,44817
17177,Professional,5,1.1156480799696544e-4,0.058823529411764705,Religious,44817
17177,Religious,26,5.801370015842203e-4,0.3058823529411765,Religious,44817
17177,Social & Fraternal,18,4.0163330878907556e-4,0.21176470588235294,Religious,44817
17177,Unions,5,1.1156480799696544e-4,0.058823529411764705,Religious,44817
17177,Youth,10,2.2312961599393088e-4,0.11764705882352941,Religious,44817
17179,Arts & Cultural,5,3.788538912083166e-5,0.02564102564102564,Religious,131977
17179,Community,5,3.788538912083166e-5,0.02564102564102564,Religious,131977
17179,Economic,7,5.303954476916433e-5,0.035897435897435895,Religious,131977
17179,Education,14,1.0607908953832865e-4,0.07179487179487179,Religious,131977
17179,Foundations,2,1.5154155648332663e-5,0.010256410256410256,Religious,131977
17179,Healthcare,5,3.788538912083166e-5,0.02564102564102564,Religious,131977
17179,Hobby & Sports,23,1.7427278995582563e-4,0.11794871794871795,Religious,131977
17179,Housing,2,1.5154155648332663e-5,0.010256410256410256,Religious,131977
17179,Political,3,2.2731233472498997e-5,0.015384615384615385,Religious,131977
17179,Professional,6,4.5462466944997994e-5,0.03076923076923077,Religious,131977
17179,Religious,50,3.788538912083166e-4,0.2564102564102564,Religious,131977
17179,Research & Think Tank,3,2.2731233472498997e-5,0.015384615384615385,Religious,131977
17179,Social & Fraternal,38,2.879289573183206e-4,0.19487179487179487,Religious,131977
17179,Unions,14,1.0607908953832865e-4,0.07179487179487179,Religious,131977
17179,Youth,18,1.36387400834994e-4,0.09230769230769231,Religious,131977
17181,Community,1,5.7940784518222376e-5,0.04,Social & Fraternal,17259
17181,Economic,1,5.7940784518222376e-5,0.04,Social & Fraternal,17259
17181,Foundations,1,5.7940784518222376e-5,0.04,Social & Fraternal,17259
17181,Healthcare,1,5.7940784518222376e-5,0.04,Social & Fraternal,17259
17181,Hobby & Sports,2,1.1588156903644475e-4,0.08,Social & Fraternal,17259
17181,Professional,2,1.1588156903644475e-4,0.08,Social & Fraternal,17259
17181,Religious,5,2.897039225911119e-4,0.2,Social & Fraternal,17259
17181,Research & Think Tank,1,5.7940784518222376e-5,0.04,Social & Fraternal,17259
17181,Social & Fraternal,8,4.63526276145779e-4,0.32,Social & Fraternal,17259
17181,Unions,2,1.1588156903644475e-4,0.08,Social & Fraternal,17259
17181,Youth,1,5.7940784518222376e-5,0.04,Social & Fraternal,17259
17183,Arts & Cultural,4,5.336677651328166e-5,0.044444444444444446,Religious,74953
17183,Community,7,9.33918588982429e-5,0.07777777777777778,Religious,74953
17183,Economic,2,2.668338825664083e-5,0.022222222222222223,Religious,74953
17183,Education,11,1.4675863541152456e-4,0.12222222222222222,Religious,74953
17183,Foundations,1,1.3341694128320414e-5,0.011111111111111112,Religious,74953
17183,Hobby & Sports,8,1.0673355302656331e-4,0.08888888888888889,Religious,74953
17183,Housing,1,1.3341694128320414e-5,0.011111111111111112,Religious,74953
17183,Religious,24,3.2020065907968994e-4,0.26666666666666666,Religious,74953
17183,Social & Fraternal,18,2.4015049430976744e-4,0.2,Religious,74953
17183,Unions,8,1.0673355302656331e-4,0.08888888888888889,Religious,74953
17183,Youth,6,8.005016476992249e-5,0.06666666666666667,Religious,74953
17185,Economic,1,8.761170492377782e-5,0.030303030303030304,Social & Fraternal,11414
17185,Education,2,1.7522340984755565e-4,0.06060606060606061,Social & Fraternal,11414
17185,Healthcare,2,1.7522340984755565e-4,0.06060606060606061,Social & Fraternal,11414
17185,Hobby & Sports,1,8.761170492377782e-5,0.030303030303030304,Social & Fraternal,11414
17185,Professional,1,8.761170492377782e-5,0.030303030303030304,Social & Fraternal,11414
17185,Religious,8,7.008936393902226e-4,0.24242424242424243,Social & Fraternal,11414
17185,Social & Fraternal,11,9.63728754161556e-4,0.3333333333333333,Social & Fraternal,11414
17185,Unions,1,8.761170492377782e-5,0.030303030303030304,Social & Fraternal,11414
17185,Youth,6,5.256702295426669e-4,0.18181818181818182,Social & Fraternal,11414
17187,Arts & Cultural,2,1.184342985728667e-4,0.05714285714285714,Social & Fraternal,16887
17187,Community,1,5.921714928643335e-5,0.02857142857142857,Social & Fraternal,16887
17187,Economic,1,5.921714928643335e-5,0.02857142857142857,Social & Fraternal,16887
17187,Education,1,5.921714928643335e-5,0.02857142857142857,Social & Fraternal,16887
17187,Hobby & Sports,1,5.921714928643335e-5,0.02857142857142857,Social & Fraternal,16887
17187,Professional,2,1.184342985728667e-4,0.05714285714285714,Social & Fraternal,16887
17187,Religious,8,4.737371942914668e-4,0.22857142857142856,Social & Fraternal,16887
17187,Social & Fraternal,13,7.698229407236335e-4,0.37142857142857144,Social & Fraternal,16887
17187,Unions,2,1.184342985728667e-4,0.05714285714285714,Social & Fraternal,16887
17187,Youth,4,2.368685971457334e-4,0.11428571428571428,Social & Fraternal,16887
17189,Economic,1,7.23222680263253e-5,0.06666666666666667,Religious,13827
17189,Religious,8,5.785781442106024e-4,0.5333333333333333,Religious,13827
17189,Social & Fraternal,3,2.1696680407897592e-4,0.2,Religious,13827
17189,Unions,1,7.23222680263253e-5,0.06666666666666667,Religious,13827
17189,Youth,2,1.446445360526506e-4,0.13333333333333333,Religious,13827
17191,Economic,1,6.153846153846154e-5,0.034482758620689655,Youth,16250
17191,Healthcare,3,1.846153846153846e-4,0.10344827586206896,Youth,16250
17191,Hobby & Sports,4,2.4615384615384614e-4,0.13793103448275862,Youth,16250
17191,Religious,3,1.846153846153846e-4,0.10344827586206896,Youth,16250
17191,Research & Think Tank,1,6.153846153846154e-5,0.034482758620689655,Youth,16250
17191,Social & Fraternal,7,4.307692307692308e-4,0.2413793103448276,Youth,16250
17191,Youth,10,6.153846153846154e-4,0.3448275862068966,Youth,16250
17193,Economic,1,7.163836951070993e-5,0.07692307692307693,Social & Fraternal,13959
17193,Housing,1,7.163836951070993e-5,0.07692307692307693,Social & Fraternal,13959
17193,Religious,3,2.149151085321298e-4,0.23076923076923078,Social & Fraternal,13959
17193,Social & Fraternal,4,2.8655347804283973e-4,0.3076923076923077,Social & Fraternal,13959
17193,Unions,1,7.163836951070993e-5,0.07692307692307693,Social & Fraternal,13959
17193,Youth,3,2.149151085321298e-4,0.23076923076923078,Social & Fraternal,13959
17195,Arts & Cultural,2,3.57577057855968e-5,0.014814814814814815,Professional,55932
17195,Community,1,1.78788528927984e-5,0.007407407407407408,Professional,55932
17195,Economic,6,1.0727311735679038e-4,0.044444444444444446,Professional,55932
17195,Education,1,1.78788528927984e-5,0.007407407407407408,Professional,55932
17195,Foundations,2,3.57577057855968e-5,0.014814814814814815,Professional,55932
17195,Healthcare,9,1.6090967603518558e-4,0.06666666666666667,Professional,55932
17195,Hobby & Sports,5,8.939426446399198e-5,0.037037037037037035,Professional,55932
17195,Housing,2,3.57577057855968e-5,0.014814814814814815,Professional,55932
17195,Political,1,1.78788528927984e-5,0.007407407407407408,Professional,55932
17195,Professional,41,7.330329686047343e-4,0.3037037037037037,Professional,55932
17195,Religious,36,6.436387041407423e-4,0.26666666666666666,Professional,55932
17195,Research & Think Tank,1,1.78788528927984e-5,0.007407407407407408,Professional,55932
17195,Social & Fraternal,15,2.68182793391976e-4,0.1111111111111111,Professional,55932
17195,Unions,3,5.363655867839519e-5,0.022222222222222223,Professional,55932
17195,Youth,10,1.7878852892798397e-4,0.07407407407407407,Professional,55932
17197,Arts & Cultural,27,3.877065434812889e-5,0.031286210892236384,Religious,696403
17197,Community,30,4.307850483125432e-5,0.03476245654692932,Religious,696403
17197,Economic,34,4.882230547542156e-5,0.039397450753186555,Religious,696403
17197,Education,66,9.47727106287595e-5,0.07647740440324449,Religious,696403
17197,Foundations,22,3.159090354291983e-5,0.02549246813441483,Religious,696403
17197,Healthcare,44,6.318180708583967e-5,0.05098493626882966,Religious,696403
17197,Hobby & Sports,89,1.2779956433272115e-4,0.10312862108922363,Religious,696403
17197,Housing,23,3.302685370396164e-5,0.026651216685979143,Religious,696403
17197,Political,13,1.8667352093543536e-5,0.015063731170336037,Religious,696403
17197,Professional,34,4.882230547542156e-5,0.039397450753186555,Religious,696403
17197,Religious,207,2.972416833356548e-4,0.2398609501738123,Religious,696403
17197,Research & Think Tank,6,8.615700966250864e-6,0.006952491309385863,Religious,696403
17197,Social & Fraternal,168,2.4123962705502417e-4,0.19466975666280417,Religious,696403
17197,Unions,45,6.461775724688147e-5,0.05214368482039398,Religious,696403
17197,Youth,55,7.897725885729958e-5,0.06373117033603708,Religious,696403
17199,Arts & Cultural,2,2.9730493080227735e-5,0.013888888888888888,Professional,67271
17199,Community,2,2.9730493080227735e-5,0.013888888888888888,Professional,67271
17199,Economic,5,7.432623270056934e-5,0.034722222222222224,Professional,67271
17199,Foundations,5,7.432623270056934e-5,0.034722222222222224,Professional,67271
17199,Healthcare,4,5.946098616045547e-5,0.027777777777777776,Professional,67271
17199,Hobby & Sports,5,7.432623270056934e-5,0.034722222222222224,Professional,67271
17199,Housing,1,1.4865246540113868e-5,0.006944444444444444,Professional,67271
17199,Professional,60,8.91914792406832e-4,0.4166666666666667,Professional,67271
17199,Religious,23,3.4190067042261897e-4,0.1597222222222222,Professional,67271
17199,Social & Fraternal,23,3.4190067042261897e-4,0.1597222222222222,Professional,67271
17199,Unions,11,1.6351771194125255e-4,0.0763888888888889,Professional,67271
17199,Youth,3,4.4595739620341605e-5,0.020833333333333332,Professional,67271
17201,Arts & Cultural,17,5.955070742737441e-5,0.03441295546558704,Religious,285471
17201,Community,22,7.706562137660217e-5,0.044534412955465584,Religious,285471
17201,Economic,26,9.10775525359844e-5,0.05263157894736842,Religious,285471
17201,Education,26,9.10775525359844e-5,0.05263157894736842,Religious,285471
17201,Foundations,10,3.502982789845553e-5,0.020242914979757085,Religious,285471
17201,Healthcare,19,6.655667300706551e-5,0.038461538461538464,Religious,285471
17201,Hobby & Sports,39,1.3661632880397658e-4,0.07894736842105263,Religious,285471
17201,Housing,10,3.502982789845553e-5,0.020242914979757085,Religious,285471
17201,Political,8,2.8023862318764428e-5,0.016194331983805668,Religious,285471
17201,Professional,59,2.0667598460088766e-4,0.1194331983805668,Religious,285471
17201,Religious,105,3.6781319293378314e-4,0.2125506072874494,Religious,285471
17201,Research & Think Tank,8,2.8023862318764428e-5,0.016194331983805668,Religious,285471
17201,Social & Fraternal,100,3.502982789845554e-4,0.20242914979757085,Religious,285471
17201,Unions,23,8.056860416644772e-5,0.0465587044534413,Religious,285471
17201,Youth,22,7.706562137660217e-5,0.044534412955465584,Religious,285471
17203,Arts & Cultural,3,7.777864198491094e-5,0.058823529411764705,Religious,38571
17203,Education,6,1.5555728396982187e-4,0.11764705882352941,Religious,38571
17203,Foundations,1,2.5926213994970316e-5,0.0196078431372549,Religious,38571
17203,Healthcare,1,2.5926213994970316e-5,0.0196078431372549,Religious,38571
